Number-of-splits,Total-length,Segment-length,RMSE,Max-Point-Error,Model-type,Tile-ID,Lane-Group-ID,Lane-ID,Lane-Sub-Segment-ID
1.0,204.33327095585935,204.33327095585935,0.017191309178735476,0.044123226409283234,1.0,3.09134573E8,3.8292545539E10,1.0,1.0
1.0,204.35467187411933,204.35467187411933,0.02240799708776592,0.060560048145915375,0.0,3.09134573E8,3.8292545539E10,2.0,1.0
1.0,204.3799210297271,204.3799210297271,0.02641021529568832,0.09470279691807384,0.0,3.09134573E8,3.8292545539E10,3.0,1.0
1.0,204.4031702509249,204.4031702509249,0.019378162681892987,0.057395906525722795,0.0,3.09134573E8,3.8292545539E10,4.0,1.0
1.0,204.43646559197418,204.43646559197418,1.2413706525417902E-14,2.4414500264120266E-14,0.0,3.09134573E8,3.8292545539E10,5.0,1.0
2.0,330.28498545134426,166.3684643442778,0.0029253125050075824,0.009060028162383622,0.0,3.09134573E8,6.179768968E10,2.0,1.0
2.0,330.28498545134426,162.93222814984273,0.026055978265630615,0.08464027518380135,1.0,3.09134573E8,6.179768968E10,2.0,2.0
4.0,330.7909647871385,83.48801453854806,8.416190435362403E-15,1.8332654071748377E-14,0.0,3.09134573E8,6.179768968E10,3.0,1.0
4.0,330.7909647871385,82.98018955143434,0.011032777805853244,0.03209555198449571,0.0,3.09134573E8,6.179768968E10,3.0,2.0
4.0,330.7909647871385,80.9511064373396,0.01825582036707745,0.05090958160963055,1.0,3.09134573E8,6.179768968E10,3.0,3.0
4.0,330.7909647871385,80.42038506536538,0.02040527224896261,0.06177636060238001,1.0,3.09134573E8,6.179768968E10,3.0,4.0
2.0,331.2680367550228,167.57142647227877,0.006013662604007362,0.018529683082535036,0.0,3.09134573E8,6.179768968E10,4.0,1.0
2.0,331.2680367550228,162.71081216639573,0.030290765358354038,0.0806472356487519,2.0,3.09134573E8,6.179768968E10,4.0,2.0
2.0,331.7441338858165,167.6695417185539,0.018963860965658788,0.03980571859574411,1.0,3.09134573E8,6.179768968E10,5.0,1.0
2.0,331.7441338858165,163.0882095221894,0.025910553395894098,0.06575990953761789,2.0,3.09134573E8,6.179768968E10,5.0,2.0
2.0,332.2137238242233,167.7712489039725,0.03235639509276532,0.0999648520759321,0.0,3.09134573E8,6.179768968E10,6.0,1.0
2.0,332.2137238242233,163.4553904648551,0.02642857341419944,0.06647044491618272,2.0,3.09134573E8,6.179768968E10,6.0,2.0
16.0,355.7173485936633,21.59246570552742,7.950375322792011E-15,1.8430183737915206E-14,0.0,3.0913458E8,3.3132530232E10,2.0,10.0
16.0,355.7173485936633,21.15494887372482,0.006247917104734745,0.023948029699283533,0.0,3.0913458E8,3.3132530232E10,2.0,11.0
16.0,355.7173485936633,22.03716439300626,0.024099172752926206,0.059084107196722545,0.0,3.0913458E8,3.3132530232E10,2.0,12.0
16.0,355.7173485936633,20.573056172049633,0.020942052135145262,0.058342165506463976,0.0,3.0913458E8,3.3132530232E10,2.0,13.0
16.0,355.7173485936633,19.92641241645414,0.017237592180359206,0.03557095568945378,0.0,3.0913458E8,3.3132530232E10,2.0,14.0
16.0,355.7173485936633,21.023124907533713,2.2098356071025064E-14,3.927879856904609E-14,0.0,3.0913458E8,3.3132530232E10,2.0,15.0
16.0,355.7173485936633,21.598931626760624,0.018533176786010054,0.0755211156799343,0.0,3.0913458E8,3.3132530232E10,2.0,16.0
4.0,332.772798970211,80.22463377486133,0.023086243620459163,0.07293642916840781,1.0,3.0913458E8,1.0202509929E10,2.0,1.0
4.0,332.772798970211,81.8115045524118,0.029187523963368135,0.0863521166497776,1.0,3.0913458E8,1.0202509929E10,2.0,2.0
4.0,332.772798970211,82.0788603932772,0.03687601022275623,0.09944553909076603,1.0,3.0913458E8,1.0202509929E10,2.0,3.0
4.0,332.772798970211,85.74702631188472,2.7318578782489375E-14,5.272462862723721E-14,0.0,3.0913458E8,1.0202509929E10,2.0,4.0
4.0,333.71066780947376,79.18207747103368,0.01571197076682078,0.04201746971807552,1.0,3.0913458E8,1.0202509929E10,3.0,1.0
4.0,333.71066780947376,81.77580657114957,0.023651472531146082,0.0578798233186717,1.0,3.0913458E8,1.0202509929E10,3.0,2.0
4.0,333.71066780947376,84.31024908838246,0.024826404422130605,0.0721237018717602,1.0,3.0913458E8,1.0202509929E10,3.0,3.0
4.0,333.71066780947376,85.56453940172422,0.021279159535318996,0.059398508587245616,0.0,3.0913458E8,1.0202509929E10,3.0,4.0
8.0,334.67438429924425,38.532013691136676,0.025804771016811844,0.07165104219768637,1.0,3.0913458E8,1.0202509929E10,4.0,1.0
8.0,334.67438429924425,39.82941640359468,0.05547120767163417,0.09744843090583662,0.0,3.0913458E8,1.0202509929E10,4.0,2.0
8.0,334.67438429924425,41.98524033276654,0.013375779799462407,0.03612295853270098,1.0,3.0913458E8,1.0202509929E10,4.0,3.0
8.0,334.67438429924425,40.30609813002527,0.018205916312542522,0.05309761554440229,1.0,3.0913458E8,1.0202509929E10,4.0,4.0
8.0,334.67438429924425,41.077963744794054,0.024332311930542944,0.060791923140527615,1.0,3.0913458E8,1.0202509929E10,4.0,5.0
8.0,334.67438429924425,41.716962597859826,0.01137403128986065,0.033830801959084056,1.0,3.0913458E8,1.0202509929E10,4.0,6.0
8.0,334.67438429924425,41.84321134988926,0.002208802221891163,0.00901537978442808,0.0,3.0913458E8,1.0202509929E10,4.0,7.0
8.0,334.67438429924425,42.7345835865738,3.5744654745375657E-4,0.0018009734538180515,0.0,3.0913458E8,1.0202509929E10,4.0,8.0
6.0,335.6026898370448,52.92916801306318,0.04127801215109884,0.08812822880359485,2.0,3.0913458E8,1.0202509929E10,5.0,1.0
6.0,335.6026898370448,54.103976423131655,0.029117909593453242,0.07941418395932942,1.0,3.0913458E8,1.0202509929E10,5.0,2.0
6.0,335.6026898370448,53.6761940536815,0.028894758860923672,0.06940751208389884,1.0,3.0913458E8,1.0202509929E10,5.0,3.0
6.0,335.6026898370448,56.17613781170292,0.02704771293552884,0.08205616032156283,2.0,3.0913458E8,1.0202509929E10,5.0,4.0
6.0,335.6026898370448,56.43790873776689,0.01933204169730138,0.04646729597561716,1.0,3.0913458E8,1.0202509929E10,5.0,5.0
6.0,335.6026898370448,57.55332434146202,0.018022074531609148,0.03520652258563263,0.0,3.0913458E8,1.0202509929E10,5.0,6.0
1.0,299.0764999036909,299.0764999036909,0.02985666384940453,0.08003874463611282,1.0,3.0913458E8,3.7432539873E10,2.0,1.0
1.0,299.10046857036366,299.10046857036366,0.028881335499893152,0.09402942040469497,1.0,3.0913458E8,3.7432539873E10,3.0,1.0
1.0,299.0965366495492,299.0965366495492,4.497631632270322E-15,1.3812075030409291E-14,0.0,3.0913458E8,3.7432539873E10,4.0,1.0
1.0,299.10238034930035,299.10238034930035,0.028517823912732495,0.08245942345820367,1.0,3.0913458E8,3.7432539873E10,5.0,1.0
1.0,299.101162294015,299.101162294015,4.161849179512931E-15,1.3811871961555682E-14,0.0,3.0913458E8,3.7432539873E10,6.0,1.0
1.0,31.92914889942392,31.92914889942392,0.016428676221441212,0.04218271085096603,1.0,3.0913458E8,2.303187696E9,1.0,1.0
1.0,31.62478434899854,31.62478434899854,0.016141872962001105,0.04144633089310901,1.0,3.0913458E8,2.303187696E9,2.0,1.0
1.0,31.33759538066911,31.33759538066911,0.01625936200457358,0.041747938439243626,1.0,3.0913458E8,2.303187696E9,3.0,1.0
4.0,106.2819963959825,24.985136030968356,0.011001255904277606,0.027556143289189095,1.0,3.0913458E8,3.3282534189E10,1.0,1.0
4.0,106.2819963959825,25.293288751090163,0.037155179722574504,0.08575658981266088,1.0,3.0913458E8,3.3282534189E10,1.0,2.0
4.0,106.2819963959825,25.924313941044623,0.019496802456446752,0.04530560521686766,1.0,3.0913458E8,3.3282534189E10,1.0,3.0
4.0,106.2819963959825,27.231973694072114,2.1656151328788956E-14,3.429686339249093E-14,0.0,3.0913458E8,3.3282534189E10,1.0,4.0
4.0,106.00535533975297,24.587914457339654,0.03916056454880716,0.09764874093622211,1.0,3.0913458E8,3.3282534189E10,2.0,1.0
6.0,416.0760550807218,69.70669755927368,0.025942194360721923,0.0757458646729674,1.0,3.09134572E8,2.33807799E9,2.0,2.0
6.0,416.0760550807218,68.37636938710568,0.01721181135279707,0.0429842317693101,1.0,3.09134572E8,2.33807799E9,2.0,3.0
6.0,416.0760550807218,67.90538083374823,0.020867826486233528,0.04491652678495939,1.0,3.09134572E8,2.33807799E9,2.0,4.0
6.0,416.0760550807218,68.71546358799802,0.01497138071369094,0.04863217383956453,1.0,3.09134572E8,2.33807799E9,2.0,5.0
6.0,416.0760550807218,69.2647336659903,0.018209923995029517,0.04247682438472111,1.0,3.09134572E8,2.33807799E9,2.0,6.0
6.0,417.89699393729495,67.55250673801713,0.019485640850061964,0.05980050219914557,2.0,3.09134572E8,2.33807799E9,3.0,1.0
6.0,417.89699393729495,69.26490904986417,0.03857523106917601,0.09750676676139847,1.0,3.09134572E8,2.33807799E9,3.0,2.0
6.0,417.89699393729495,69.66383600787421,0.03607344723838127,0.07589711311629799,1.0,3.09134572E8,2.33807799E9,3.0,3.0
6.0,417.89699393729495,68.2352085783555,0.018926094437700203,0.05840382637325092,1.0,3.09134572E8,2.33807799E9,3.0,4.0
6.0,417.89699393729495,68.9829252155483,0.015476645963026578,0.04069075202130534,1.0,3.09134572E8,2.33807799E9,3.0,5.0
6.0,417.89699393729495,69.45325551491382,0.018607116432158614,0.04512963392653546,1.0,3.09134572E8,2.33807799E9,3.0,6.0
5.0,419.7845949297089,83.17605110901715,0.028962425349701688,0.07860683923927692,2.0,3.09134572E8,2.33807799E9,4.0,1.0
5.0,419.7845949297089,81.82396339163857,0.020812086161325266,0.056983700526075154,1.0,3.09134572E8,2.33807799E9,4.0,2.0
5.0,419.7845949297089,83.60073887619312,0.030873724039534586,0.08960271668458464,2.0,3.09134572E8,2.33807799E9,4.0,3.0
5.0,419.7845949297089,83.01194817044616,0.019012566617858325,0.054746764699075356,1.0,3.09134572E8,2.33807799E9,4.0,4.0
5.0,419.7845949297089,84.27386152443333,0.02299640277818879,0.06496674105676448,1.0,3.09134572E8,2.33807799E9,4.0,5.0
2.0,18.4016134174131,9.259415617494692,0.05057320712289372,0.09451879594350387,1.0,3.09134572E8,1.383210567E9,1.0,1.0
2.0,18.4016134174131,8.510302669001852,0.038252186064888116,0.06078445772071092,2.0,3.09134572E8,1.383210567E9,1.0,2.0
2.0,11.481120220904742,5.82286456089656,0.050130640175613736,0.07434043612046182,1.0,3.09134572E8,1.383210567E9,2.0,1.0
2.0,11.481120220904742,5.055870110720576,0.037421762159926056,0.06037251690852852,1.0,3.09134572E8,1.383210567E9,2.0,2.0
1.0,23.970517930818275,23.970517930818275,0.008803367479721465,0.022425831904456572,1.0,3.09134572E8,7.34504485E9,1.0,1.0
1.0,24.171967501887725,24.171967501887725,0.00915643742640489,0.023325226603105875,1.0,3.09134572E8,7.34504485E9,2.0,1.0
3.0,17.65685978595728,6.063766273856764,5.387373770966516E-17,1.1082032076325718E-16,0.0,3.09134572E8,8.85767578E8,1.0,1.0
3.0,17.65685978595728,4.690260086446705,0.04953227549321041,0.08040444352757364,0.0,3.09134572E8,8.85767578E8,1.0,2.0
3.0,17.65685978595728,5.468584755877856,0.026050678315984305,0.04057796076184328,1.0,3.09134572E8,8.85767578E8,1.0,3.0
2.0,12.238578456324294,7.730891311511549,0.013963345479368805,0.043271530770603896,0.0,3.09134572E8,8.85767578E8,2.0,1.0
2.0,12.238578456324294,3.815040540717873,0.03603964651064977,0.06861902211725335,1.0,3.09134572E8,8.85767578E8,2.0,2.0
1.0,55.61434120911997,55.61434120911997,0.016821003304499208,0.052087368096636055,1.0,3.09134572E8,1.0610015749E10,1.0,1.0
1.0,56.017667008074696,56.017667008074696,0.016355071381002135,0.05135237427430184,1.0,3.09134572E8,1.0610015749E10,2.0,1.0
12.0,304.0536485977289,20.85263448630444,0.032304774113304846,0.062260577563264974,1.0,3.09134572E8,3.7177540158E10,2.0,1.0
12.0,304.0536485977289,23.929977750729307,0.030341946558762427,0.059599082813592996,0.0,3.09134572E8,3.7177540158E10,2.0,2.0
12.0,304.0536485977289,25.52548296161358,6.511510908286477E-16,1.21051071870919E-15,0.0,3.09134572E8,3.7177540158E10,2.0,3.0
12.0,304.0536485977289,24.54373361693613,2.344143926983136E-15,3.631532156127577E-15,0.0,3.09134572E8,3.7177540158E10,2.0,4.0
12.0,304.0536485977289,25.41800235154225,0.007193276337452265,0.020062176023628208,0.0,3.09134572E8,3.7177540158E10,2.0,5.0
12.0,304.0536485977289,24.41196456147413,0.002282118658761045,0.009505316916803338,0.0,3.09134572E8,3.7177540158E10,2.0,6.0
12.0,304.0536485977289,24.44165419343655,2.93016114087586E-15,4.3471764439499816E-15,0.0,3.09134572E8,3.7177540158E10,2.0,7.0
12.0,304.0536485977289,25.419320361174062,9.116795114647565E-16,2.1735882219749786E-15,0.0,3.09134572E8,3.7177540158E10,2.0,8.0
12.0,304.0536485977289,24.496132787594895,0.005281146690968134,0.014485147276237311,0.0,3.09134572E8,3.7177540158E10,2.0,9.0
12.0,304.0536485977289,25.493870016338,4.100265560796884E-15,5.981441229127022E-15,0.0,3.09134572E8,3.7177540158E10,2.0,10.0
12.0,304.0536485977289,24.446885246212076,0.01939624000373374,0.04466940563477724,0.0,3.09134572E8,3.7177540158E10,2.0,11.0
12.0,304.0536485977289,24.34102355421077,0.01692743723587074,0.0390478470923199,1.0,3.09134572E8,3.7177540158E10,2.0,12.0
7.0,305.8165038952832,38.756960424716404,0.038316752449353175,0.08796282596041212,2.0,3.09134572E8,3.7177540158E10,3.0,1.0
3.0,456.1004338204399,150.94883602236098,0.02982714736573607,0.08627694543921134,2.0,3.09134576E8,3.8275044763E10,3.0,3.0
4.0,456.09888238571693,112.84620603437824,0.03316738053406803,0.08856268038471171,1.0,3.09134576E8,3.8275044763E10,4.0,1.0
4.0,456.09888238571693,114.44129649422929,1.056699648002186E-14,2.80891157213487E-14,0.0,3.09134576E8,3.8275044763E10,4.0,2.0
4.0,456.09888238571693,114.25525503055367,0.028097770504815975,0.07227873440091875,0.0,3.09134576E8,3.8275044763E10,4.0,3.0
4.0,456.09888238571693,111.57523729729431,0.020525084949966438,0.06486736949295846,1.0,3.09134576E8,3.8275044763E10,4.0,4.0
5.0,456.1194815627778,88.88236793967299,0.026163462300328878,0.07887688801412064,2.0,3.09134576E8,3.8275044763E10,5.0,1.0
5.0,456.1194815627778,91.31814945162168,1.5054365447698827E-14,2.406319203089742E-14,0.0,3.09134576E8,3.8275044763E10,5.0,2.0
5.0,456.1194815627778,91.2193815639943,0.006093414280775966,0.022970611449300796,0.0,3.09134576E8,3.8275044763E10,5.0,3.0
5.0,456.1194815627778,90.74552019516534,0.020289108407858695,0.05955199568415992,1.0,3.09134576E8,3.8275044763E10,5.0,4.0
5.0,456.1194815627778,89.99480544496157,0.02616724218232086,0.06921956509222582,1.0,3.09134576E8,3.8275044763E10,5.0,5.0
6.0,456.12479543137584,73.36427632940554,0.01310147781985926,0.038463546934508486,1.0,3.09134576E8,3.8275044763E10,6.0,1.0
6.0,456.12479543137584,74.47003097980487,0.04101356081938867,0.09081762579262431,1.0,3.09134576E8,3.8275044763E10,6.0,2.0
6.0,456.12479543137584,75.9885400625404,0.025293926813370386,0.08178219647956382,0.0,3.09134576E8,3.8275044763E10,6.0,3.0
6.0,456.12479543137584,76.14590502794158,0.007839925025431606,0.013999838990738376,0.0,3.09134576E8,3.8275044763E10,6.0,4.0
6.0,456.12479543137584,76.01276593529302,0.023901792372749406,0.057834309279314766,1.0,3.09134576E8,3.8275044763E10,6.0,5.0
6.0,456.12479543137584,75.24504999445992,0.015880938811906394,0.04325529854759225,1.0,3.09134576E8,3.8275044763E10,6.0,6.0
3.0,17.90676101906071,6.2061117115442315,0.02738104862313425,0.04497204848888714,1.0,3.09134576E8,1.720735138E9,1.0,1.0
3.0,17.90676101906071,4.508359155969772,0.031933562176445156,0.055358396588469194,1.0,3.09134576E8,1.720735138E9,1.0,2.0
3.0,17.90676101906071,5.911962627293253,0.02854299650024439,0.04656867492760952,1.0,3.09134576E8,1.720735138E9,1.0,3.0
2.0,9.073399588999559,4.307670992597111,0.052975135457671144,0.0751340911489411,1.0,3.09134576E8,1.720735138E9,2.0,1.0
2.0,9.073399588999559,4.348554330251419,0.06735664193325588,0.09324109060557628,1.0,3.09134576E8,1.720735138E9,2.0,2.0
6.0,218.21567034986157,36.20624126797532,0.02056288224662513,0.040385537794194924,2.0,3.09134576E8,2.768316008E9,1.0,1.0
6.0,218.21567034986157,36.583976665776,0.030230022192116818,0.08600331114644177,1.0,3.09134576E8,2.768316008E9,1.0,2.0
6.0,218.21567034986157,37.497077489599114,0.017735998244879123,0.05010997696484765,1.0,3.09134576E8,2.768316008E9,1.0,3.0
6.0,218.21567034986157,36.993726928424316,0.037705093123704646,0.08179245531471224,1.0,3.09134576E8,2.768316008E9,1.0,4.0
6.0,218.21567034986157,34.890249741245206,0.02576754427434968,0.06229530515813053,1.0,3.09134576E8,2.768316008E9,1.0,5.0
6.0,218.21567034986157,31.655993364352522,0.010549622671864115,0.024546992815771773,1.0,3.09134576E8,2.768316008E9,1.0,6.0
6.0,219.17770396013339,34.36664387266827,0.018954598904333438,0.04169008210342377,2.0,3.09134576E8,2.768316008E9,2.0,1.0
6.0,219.17770396013339,35.92392819172973,0.027870549112871266,0.06812558728711338,1.0,3.09134576E8,2.768316008E9,2.0,2.0
6.0,219.17770396013339,37.740188506728174,0.012832608022316975,0.029336726345604802,1.0,3.09134576E8,2.768316008E9,2.0,3.0
6.0,219.17770396013339,37.57002451959589,0.02610404658812126,0.06444026281440074,1.0,3.09134576E8,2.768316008E9,2.0,4.0
6.0,219.17770396013339,34.486218397807605,0.02604742323541006,0.08745704157615819,1.0,3.09134576E8,2.768316008E9,2.0,5.0
6.0,219.17770396013339,34.52200666342888,0.01682190390988789,0.03870954912497382,1.0,3.09134576E8,2.768316008E9,2.0,6.0
2.0,14.185654511349858,6.527717557155423,0.03998713447493923,0.06815945566609294,1.0,3.09134576E8,1.455578751E9,1.0,1.0
2.0,14.185654511349858,7.140524466093322,0.026764197042649783,0.05017601804627603,1.0,3.09134576E8,1.455578751E9,1.0,2.0
1.0,8.13297089945763,8.13297089945763,0.04516151083935531,0.0861073388285101,2.0,3.09134576E8,1.455578751E9,2.0,1.0
4.0,377.86611996412853,94.82778289729251,0.04033342381862485,0.09378960380900025,1.0,3.09134576E8,3.8297543986E10,2.0,1.0
4.0,377.86611996412853,93.57825764834534,0.03460591562481586,0.07711522485169553,1.0,3.09134576E8,3.8297543986E10,2.0,2.0
4.0,377.86611996412853,94.15690323818215,0.012563919152693882,0.03359487316038212,1.0,3.09134576E8,3.8297543986E10,2.0,3.0
4.0,377.86611996412853,92.40302320722826,0.033342761307990534,0.09485853054638937,1.0,3.09134576E8,3.8297543986E10,2.0,4.0
3.0,377.39875041723764,125.12308596657795,0.028391763071086484,0.06052598398673581,1.0,3.09134576E8,3.8297543986E10,3.0,1.0
3.0,377.39875041723764,125.70912175499684,0.0326943473918017,0.09206500625487024,1.0,3.09134576E8,3.8297543986E10,3.0,2.0
2.0,108.30366412166816,54.579535011568446,0.017341386362598736,0.05213942203408806,1.0,3.09134581E8,6.1787691682E10,3.0,1.0
2.0,108.30366412166816,52.81601838005563,0.04494782048796007,0.09596245770421774,1.0,3.09134581E8,6.1787691682E10,3.0,2.0
3.0,108.75901981069195,34.060811626784684,0.04852589686957105,0.09498154693756078,1.0,3.09134581E8,6.1787691682E10,4.0,1.0
3.0,108.75901981069195,35.696465409599135,0.03548230003834664,0.09568211372923392,0.0,3.09134581E8,6.1787691682E10,4.0,2.0
3.0,108.75901981069195,37.13779837716182,0.037955136065058834,0.08799254981863669,1.0,3.09134581E8,6.1787691682E10,4.0,3.0
1.0,109.24860618297149,109.24860618297149,0.047627588467039114,0.09243519384493709,2.0,3.09134581E8,6.1787691682E10,5.0,1.0
1.0,109.81014317034617,109.81014317034617,0.02835400473405843,0.0858651002311165,2.0,3.09134581E8,6.1787691682E10,6.0,1.0
18.0,343.2004978833698,16.687853886126643,0.017807950146460708,0.04257516959927443,1.0,3.09134581E8,2.73318181E9,1.0,1.0
18.0,343.2004978833698,17.186479755023647,0.009936457571341656,0.03170668760876385,0.0,3.09134581E8,2.73318181E9,1.0,2.0
18.0,343.2004978833698,18.414780128078213,0.012595718208376088,0.029369309504158992,0.0,3.09134581E8,2.73318181E9,1.0,3.0
18.0,343.2004978833698,18.6600216363496,4.255980454151972E-15,8.070112902012648E-15,0.0,3.09134581E8,2.73318181E9,1.0,4.0
18.0,343.2004978833698,18.426622192291116,0.006832893528551145,0.020151182559018026,0.0,3.09134581E8,2.73318181E9,1.0,5.0
18.0,343.2004978833698,18.412071524605757,0.002857726951325213,0.008954870380392626,0.0,3.09134581E8,2.73318181E9,1.0,6.0
18.0,343.2004978833698,18.5678674076756,1.4741025289204988E-14,2.5857468885409905E-14,0.0,3.09134581E8,2.73318181E9,1.0,7.0
18.0,343.2004978833698,18.567867407675617,6.464367221351789E-15,1.2928734442703578E-14,0.0,3.09134581E8,2.73318181E9,1.0,8.0
18.0,343.2004978833698,18.707310400249828,1.472354250608249E-14,2.688138785655841E-14,0.0,3.09134581E8,2.73318181E9,1.0,9.0
18.0,343.2004978833698,18.69260062407676,2.27058878315326E-4,9.186053071552913E-4,0.0,3.09134581E8,2.73318181E9,1.0,10.0
18.0,343.2004978833698,18.42782465296156,1.2150521067124621E-14,2.2183714913019657E-14,0.0,3.09134581E8,2.73318181E9,1.0,11.0
18.0,343.2004978833698,17.988900198270432,0.008676925155924118,0.02730614186097432,0.0,3.09134581E8,2.73318181E9,1.0,12.0
18.0,343.2004978833698,18.345969348651582,0.024960147910552528,0.05657552341978089,1.0,3.09134581E8,2.73318181E9,1.0,13.0
